0	0.000000	0.000000	0.013235
0.05	0.06086485	-0.000780646404690625	0.012140434649422
0.1	0.1217297	-0.001444209896225	0.00938769196732597
0.15	0.18259455	-0.00188976576004687	0.00497677195371179
0.2	0.2434594	-0.0020163892816	-0.00109232539142051
0.25	0.30432425	-0.00172315574632812	-0.00881960006807091
0.3	0.3651891	-0.000909140439675	-0.0182050520762394
0.35	0.42605395	0.000526581352915625	-0.029248681415926
0.4	0.4869188	0.002684934346	-0.0419504880871308
0.45	0.54778365	0.00566684325413438	-0.0563104720898536
0.5	0.6086485	0.009573232791875	-0.0723286334240945
0.55	0.66951335	0.0145050276737781	-0.0900049720898536
0.6	0.7303782	0.0205631526144	-0.109339488087131
0.65	0.79124305	0.0278485323282969	-0.130332181415926
0.7	0.8521079	0.036462091530025	-0.152983052076239
0.75	0.91297275	0.0465047549341406	-0.177292100068071
0.8	0.9738376	0.0580774472552	-0.203259325391421
0.85	1.03470245	0.0712810932077594	-0.230884728046288
0.9	1.0955673	0.086216617506375	-0.260168308032674
0.95	1.15643215	0.102984944865603	-0.291110065350578
1	1.217297	0.121687	-0.323710
1.05	1.2779181	0.144195277235507	-0.416956135250214
1.1	1.3385392	0.172006561902438	-0.498665829947774
1.15	1.3991603	0.204421502284406	-0.56883908409268
1.2	1.4597814	0.240740746665024	-0.627475897684932
1.25	1.5204025	0.280264943327906	-0.674576270724529
1.3	1.5810236	0.322294740556666	-0.710140203211473
1.35	1.6416447	0.366130786634917	-0.734167695145762
1.4	1.7022658	0.411073729846272	-0.746658746527397
1.45	1.7628869	0.456424218474345	-0.747613357356379
1.5	1.823508	0.50148290080275	-0.737031527632706
1.55	1.8841291	0.5455504251151	-0.714913257356379
1.6	1.9447502	0.587927439695008	-0.681258546527397
1.65	2.0053713	0.627914592826088	-0.636067395145762
1.7	2.0659924	0.664812532791954	-0.579339803211473
1.75	2.1266135	0.697921907876219	-0.511075770724529
1.8	2.1872346	0.726543366362496	-0.431275297684932
1.85	2.2478557	0.749977556534399	-0.33993838409268
1.9	2.3084768	0.767525126675542	-0.237065029947774
1.95	2.3690979	0.778486725069538	-0.122655235250214
2	2.429719	0.782163	0.003291
2.05	2.4597779	0.780904295469668	0.0800187033004119
2.1	2.4898368	0.777378873638982	0.154109379937622
2.15	2.5198957	0.771666000628709	0.225563029911632
2.2	2.5499546	0.763844942559616	0.29437965322244
2.25	2.5800135	0.753994965552469	0.360559249870047
2.3	2.6100724	0.742195335728034	0.424101819854452
2.35	2.6401313	0.728525319207078	0.485007363175657
2.4	2.6701902	0.713064182110368	0.54327587983366
2.45	2.7002491	0.69589119055867	0.598907369828462
2.5	2.730308	0.67708561067275	0.651901833160062
2.55	2.7603669	0.656726708573375	0.702259269828462
2.6	2.7904258	0.634893750381312	0.74997967983366
2.65	2.8204847	0.611666002217327	0.795063063175657
2.7	2.8505436	0.587122730202186	0.837509419854452
2.75	2.8806025	0.561343200456656	0.877318749870047
2.8	2.9106614	0.534406679101504	0.91449105322244
2.85	2.9407203	0.506392432257496	0.949026329911632
2.9	2.9707792	0.477379726045398	0.980924579937623
2.95	3.0008381	0.447447826585977	1.01018580330041
3	3.030897	0.416676	1.036810
3.05	3.06079715	0.386515444639441	0.980845846359701
3.1	3.0906973	0.358006920667108	0.926306782576275
3.15	3.12059745	0.331107817682517	0.873192808649723
3.2	3.1504976	0.305775525285184	0.821503924580044
3.25	3.18039775	0.281967433074625	0.771240130367239
3.3	3.2102979	0.259640930650356	0.722401426011308
3.35	3.24019805	0.238753407611893	0.67498781151225
3.4	3.2700982	0.219262253558752	0.628999286870066
3.45	3.29999835	0.201124858090449	0.584435852084756
3.5	3.3298985	0.1842986108065	0.541297507156319
3.55	3.35979865	0.168740901306421	0.499584252084756
3.6	3.3896988	0.154409119189728	0.459296086870066
3.65	3.41959895	0.141260654055937	0.42043301151225
3.7	3.4494991	0.129252895504564	0.382995026011308
3.75	3.47939925	0.118343233135125	0.346982130367239
3.8	3.5092994	0.108489056547136	0.312394324580044
3.85	3.53919955	0.099647755340113	0.279231608649723
3.9	3.5690997	0.0917767191135719	0.247493982576275
3.95	3.59899985	0.084833337467029	0.217181446359701
4	3.628900	0.078775	0.188294
4.05	3.6586668	0.073428437568214	0.171071833258462
4.1	3.6884336	0.068582385863792	0.154665210384455
4.15	3.7182004	0.064212568755538	0.139074131377978
4.2	3.7479672	0.060294710112256	0.124298596239031
4.25	3.777734	0.05680453380275	0.110338604967615
4.3	3.8075008	0.053717763695824	0.0971941575637286
4.35	3.8372676	0.051010123660282	0.0848652540273727
4.4	3.8670344	0.048657337564928	0.073351894358547
4.45	3.8968012	0.046635129278566	0.0626540785572516
4.5	3.926568	0.04491922267	0.0527718066234865
4.55	3.9563348	0.043485341608034	0.0437050785572516
4.6	3.9861016	0.042309209961472	0.035453894358547
4.65	4.0158684	0.041366551599118	0.0280182540273727
4.7	4.0456352	0.040633090389776	0.0213981575637287
4.75	4.075402	0.04008455020225	0.0155936049676149
4.8	4.1051688	0.039696654905344	0.0106045962390314
4.85	4.1349356	0.039445128367862	0.00643113137797812
4.9	4.1647024	0.039305694458608	0.00307321038445515
4.95	4.1944692	0.039254077046386	0.000530833258462475
5	4.224236	0.039266	-0.001196
