  130           0.08617000          -291.104778            0.0370985 
  131           0.08149600          -291.104792            0.0370845 
  132           0.08631100          -291.104575            0.0373016 
  133           0.10956700          -291.102864            0.0390126 
  134           0.09535200          -291.104163            0.0377137 
  135           0.08789600          -291.103910            0.0379662 
  136           0.07523600          -291.103438            0.0384387 
  137           0.06313300          -291.103237            0.0386398 
  138           0.05901300          -291.102482            0.0393947 
  139           0.08619200          -291.100177            0.0416996 
  140           0.09142300          -291.099674            0.0422018 
  141           0.10170300          -291.098478            0.0433983 
  142           0.09575200          -291.098243            0.0436331 
  143           0.09835000          -291.097289            0.0445874 
  144           0.12379400          -291.094215             0.047661 
  145           0.10294900          -291.096425            0.0454511 
  146           0.10204400          -291.095745            0.0461309 
  147           0.10169000          -291.095410             0.046466 
  148           0.08891700          -291.094841             0.047035 
  149           0.09474700          -291.093143            0.0487329 
  150           0.09263900          -291.092770            0.0491063 
  151           0.10733100          -291.092302             0.049574 
  152           0.09965600          -291.092198            0.0496778 
  153           0.11089900          -291.091740            0.0501365 
  154           0.11317300          -291.091598            0.0502782 
  155           0.10539600          -291.091892            0.0499839 
  156           0.09938000          -291.092445            0.0494313 
  157           0.09667100          -291.092872            0.0490046 
  158           0.12334100          -291.093543             0.048333 
  159           0.12946600          -291.093916            0.0479599 
  160           0.14779600          -291.094609            0.0472669 
  161           0.11233300          -291.095099            0.0467769 
  162           0.23515300          -291.095602            0.0462738 
  163           0.33401700          -291.095313            0.0465628 
  164           0.26210500          -291.095895            0.0459817 
  165           0.15739600          -291.096869            0.0450071 
  166           0.17180300          -291.096970            0.0449062 
  167           0.13882400          -291.097561            0.0443156 
  168           0.12752000          -291.098930            0.0429465 
  169           0.14549300          -291.099257            0.0426194 
  170           0.06145500          -291.099762            0.0421143 
  171           0.10054700          -291.099968            0.0419079 
  172           0.09326300          -291.100222            0.0416542 
  173           0.07322600          -291.100894            0.0409824 
  174           0.03943600          -291.101227            0.0406488 
  175           0.04468800          -291.101279            0.0405969 
  176           0.05184500          -291.101519            0.0403576 
  177           0.11000000          -291.101921            0.0399557 
  178           0.07871200          -291.102270            0.0396058 
  179           0.09029700          -291.102291            0.0395851 
  180           0.08142600          -291.102627            0.0392497 
  181           0.09071800          -291.102853            0.0390229 
  182           0.07249600          -291.103007            0.0388694 
  183           0.08492400          -291.103008            0.0388684 
  184           0.06769900          -291.103024            0.0388523 
  185           0.04917200          -291.102871            0.0390056 
  186           0.06385600          -291.102683             0.039193 
  187           0.05137700          -291.102729            0.0391476 
  188           0.04567400          -291.102638            0.0392388 
  189           0.05380000          -291.102089             0.039787 
  190           0.08538500          -291.101621            0.0402554 
  191           0.13333200          -291.101361            0.0405149 
  192           0.09121300          -291.101097             0.040779 
  193           0.03537700          -291.100414             0.041462 
  194           0.03784500          -291.100348            0.0415285 
  195           0.05488100          -291.100076            0.0418007 
  196           0.04280000          -291.100034            0.0418424 
  197           0.02975200          -291.099901             0.041975 
  198           0.03046000          -291.099845            0.0420316 
  199           0.04642300          -291.099677            0.0421994 
  200           0.09347900          -291.099272            0.0426045 
  201           0.06741700          -291.099497            0.0423795 
  202           0.03196200          -291.099421            0.0424555 
  203           0.05991000          -291.099326            0.0425502 
  204           0.03880300          -291.099356            0.0425204 
  205           0.04852100          -291.099310            0.0425667 
  206           0.04935000          -291.099372            0.0425047 
  207           0.05158600          -291.099452            0.0424242 
  208           0.04322500          -291.099631            0.0422452 
  209           0.06369200          -291.099908            0.0419682 
  210           0.05332000          -291.100079            0.0417977 
  211           0.05615100          -291.100420            0.0414559 
  212           0.05220100          -291.100596            0.0412805 
  213           0.09312600          -291.101018            0.0408586 
  214           0.05851800          -291.101193            0.0406837 
  215           0.03789400          -291.101424            0.0404528 
  216           0.03827200          -291.101541            0.0403351 
  217           0.04421900          -291.101820            0.0400563 
  218           0.07085000          -291.102269            0.0396075 
  219           0.07034800          -291.102376            0.0394999 
  220           0.07163000          -291.102638            0.0392385 
  221           0.07252200          -291.103119            0.0387575 
  222           0.07217900          -291.102822            0.0390539 
  223           0.06553700          -291.102910             0.038966 
  224           0.04783100          -291.103130            0.0387465 
  225           0.05067400          -291.103438            0.0384382 
  226           0.06159600          -291.103482            0.0383947 
  227           0.05698900          -291.103550            0.0383268 
  228           0.05434800          -291.103671            0.0382049 
  229           0.04721100          -291.103701            0.0381749 
  230           0.03762700          -291.103748            0.0381288 
  231           0.06313300          -291.103668            0.0382081 
  232           0.04373000          -291.103768            0.0381086 
  233           0.04214400          -291.103742            0.0381341 
  234           0.04125900          -291.103726            0.0381502 
  235           0.03808100          -291.103709             0.038167 
  236           0.02581700          -291.103608            0.0382687 
  237           0.02506400          -291.103555             0.038321 
  238           0.02035600          -291.103449            0.0384274 
  239           0.02366600          -291.103299            0.0385771 
  240           0.02490200          -291.103213            0.0386629 
  241           0.02954500          -291.102957            0.0389197 
  242           0.03979700          -291.102361            0.0395149 
  243           0.03510200          -291.102551            0.0393249 
  244           0.02907300          -291.102348            0.0395279 
